ncrna_id,drug_id,disease_id,label,split_role,source_dataset
869,84,26,1,positive,dataset2
869,84,26,2,positive,dataset2
869,103,26,2,positive,dataset2
869,117,26,2,positive,dataset2
870,3,37,1,positive,dataset2
870,12,19,1,positive,dataset2
870,21,22,1,positive,dataset2
870,33,2,1,positive,dataset2
870,39,6,2,positive,dataset2
870,39,23,1,positive,dataset2
870,40,2,1,positive,dataset2
870,42,23,1,positive,dataset2
870,58,6,1,positive,dataset2
870,60,2,1,positive,dataset2
870,60,15,1,positive,dataset2
870,60,17,1,positive,dataset2
870,71,12,1,positive,dataset2
870,71,12,2,positive,dataset2
870,88,10,1,positive,dataset2
871,3,2,2,positive,dataset2
871,3,23,2,positive,dataset2
871,39,23,1,positive,dataset2
871,60,32,1,positive,dataset2
871,71,12,1,positive,dataset2
872,95,17,2,positive,dataset2
873,21,17,2,positive,dataset2
873,40,2,1,positive,dataset2
873,58,6,2,positive,dataset2
873,95,17,2,positive,dataset2
874,3,12,1,positive,dataset2
874,21,17,1,positive,dataset2
874,21,23,2,positive,dataset2
874,47,38,2,positive,dataset2
874,58,6,1,positive,dataset2
874,58,6,2,positive,dataset2
874,83,18,2,positive,dataset2
874,95,17,2,positive,dataset2
874,98,18,2,positive,dataset2
875,21,22,2,positive,dataset2
875,75,10,2,positive,dataset2
876,71,12,2,positive,dataset2
877,75,10,2,positive,dataset2
878,21,26,1,positive,dataset2
879,21,2,2,positive,dataset2
879,21,37,2,positive,dataset2
879,39,2,2,positive,dataset2
879,40,2,1,positive,dataset2
879,42,23,1,positive,dataset2
879,60,17,2,positive,dataset2
879,73,2,1,positive,dataset2
880,21,22,1,positive,dataset2
880,21,26,2,positive,dataset2
880,58,6,1,positive,dataset2
880,58,6,2,positive,dataset2
881,21,26,1,positive,dataset2
882,3,12,1,positive,dataset2
882,21,22,1,positive,dataset2
882,58,6,1,positive,dataset2
883,21,26,1,positive,dataset2
884,21,17,1,positive,dataset2
884,21,22,1,positive,dataset2
884,21,23,2,positive,dataset2
884,21,26,1,positive,dataset2
884,21,31,2,positive,dataset2
884,26,18,2,positive,dataset2
884,33,21,2,positive,dataset2
884,39,26,1,positive,dataset2
884,42,23,1,positive,dataset2
884,42,23,2,positive,dataset2
884,58,6,2,positive,dataset2
884,83,18,2,positive,dataset2
884,98,18,2,positive,dataset2
885,83,18,1,positive,dataset2
885,98,18,1,positive,dataset2
886,3,6,1,positive,dataset2
886,35,6,1,positive,dataset2
886,40,2,2,positive,dataset2
886,47,38,2,positive,dataset2
886,58,6,1,positive,dataset2
886,58,6,2,positive,dataset2
886,60,6,1,positive,dataset2
886,84,6,1,positive,dataset2
886,90,6,1,positive,dataset2
887,21,35,1,positive,dataset2
888,42,23,1,positive,dataset2
888,58,6,1,positive,dataset2
888,83,18,2,positive,dataset2
888,95,17,1,positive,dataset2
888,98,18,2,positive,dataset2
889,72,25,2,positive,dataset2
889,95,17,1,positive,dataset2
890,21,26,1,positive,dataset2
890,58,6,1,positive,dataset2
890,58,6,2,positive,dataset2
891,21,26,1,positive,dataset2
892,16,5,2,positive,dataset2
892,21,2,2,positive,dataset2
892,21,12,1,positive,dataset2
892,21,30,1,positive,dataset2
892,26,18,1,positive,dataset2
892,39,23,1,positive,dataset2
892,42,23,1,positive,dataset2
892,60,2,2,positive,dataset2
892,60,22,1,positive,dataset2
892,73,2,2,positive,dataset2
893,73,2,2,positive,dataset2
894,3,0,2,positive,dataset2
894,3,2,1,positive,dataset2
894,3,2,2,positive,dataset2
894,12,19,2,positive,dataset2
894,21,12,1,positive,dataset2
894,21,17,1,positive,dataset2
894,21,17,2,positive,dataset2
894,21,22,1,positive,dataset2
894,21,22,2,positive,dataset2
894,21,31,2,positive,dataset2
894,26,18,1,positive,dataset2
894,26,18,2,positive,dataset2
894,33,2,2,positive,dataset2
894,39,23,1,positive,dataset2
894,39,23,2,positive,dataset2
894,41,15,1,positive,dataset2
894,41,17,2,positive,dataset2
894,42,12,2,positive,dataset2
894,42,17,1,positive,dataset2
894,42,23,1,positive,dataset2
894,42,23,2,positive,dataset2
894,52,41,1,positive,dataset2
894,58,6,1,positive,dataset2
894,58,6,2,positive,dataset2
894,60,22,2,positive,dataset2
894,60,24,2,positive,dataset2
894,60,26,2,positive,dataset2
894,60,32,1,positive,dataset2
894,71,12,1,positive,dataset2
894,74,24,2,positive,dataset2
894,75,28,2,positive,dataset2
894,83,18,2,positive,dataset2
894,84,34,2,positive,dataset2
894,98,18,2,positive,dataset2
895,95,17,1,positive,dataset2
896,21,26,1,positive,dataset2
897,3,2,1,positive,dataset2
897,21,17,1,positive,dataset2
897,21,22,1,positive,dataset2
897,21,22,2,positive,dataset2
897,21,26,2,positive,dataset2
897,30,19,1,positive,dataset2
897,39,5,1,positive,dataset2
897,39,26,2,positive,dataset2
897,42,23,1,positive,dataset2
897,47,38,1,positive,dataset2
897,54,2,2,positive,dataset2
897,58,6,1,positive,dataset2
897,60,17,2,positive,dataset2
897,60,22,1,positive,dataset2
897,60,22,2,positive,dataset2
897,71,12,1,positive,dataset2
897,71,12,2,positive,dataset2
897,72,25,2,positive,dataset2
897,73,2,1,positive,dataset2
897,83,18,2,positive,dataset2
897,98,18,2,positive,dataset2
898,3,2,2,positive,dataset2
898,42,23,1,positive,dataset2
898,60,17,1,positive,dataset2
898,60,17,2,positive,dataset2
898,60,32,1,positive,dataset2
898,89,2,2,positive,dataset2
899,21,22,1,positive,dataset2
900,1,26,1,positive,dataset2
900,3,2,1,positive,dataset2
900,3,2,2,positive,dataset2
900,3,22,1,positive,dataset2
900,21,2,1,positive,dataset2
900,21,17,2,positive,dataset2
900,21,22,1,positive,dataset2
900,21,26,1,positive,dataset2
900,21,35,1,positive,dataset2
900,35,2,2,positive,dataset2
900,39,23,2,positive,dataset2
900,39,26,1,positive,dataset2
900,41,15,1,positive,dataset2
900,41,17,1,positive,dataset2
900,42,23,2,positive,dataset2
900,60,17,1,positive,dataset2
900,60,17,2,positive,dataset2
900,60,22,1,positive,dataset2
900,61,17,1,positive,dataset2
900,71,12,2,positive,dataset2
900,73,2,1,positive,dataset2
900,75,28,1,positive,dataset2
900,83,18,1,positive,dataset2
900,89,2,2,positive,dataset2
900,95,17,1,positive,dataset2
900,98,18,1,positive,dataset2
901,21,6,2,positive,dataset2
901,21,15,2,positive,dataset2
902,21,22,2,positive,dataset2
902,58,6,2,positive,dataset2
903,26,18,2,positive,dataset2
903,42,23,1,positive,dataset2
903,58,6,2,positive,dataset2
903,83,18,2,positive,dataset2
904,3,2,1,positive,dataset2
904,3,2,2,positive,dataset2
904,3,6,2,positive,dataset2
904,3,12,2,positive,dataset2
904,21,2,2,positive,dataset2
904,21,12,2,positive,dataset2
904,21,17,2,positive,dataset2
904,21,22,1,positive,dataset2
904,21,22,2,positive,dataset2
904,21,49,2,positive,dataset2
904,35,6,2,positive,dataset2
904,39,12,2,positive,dataset2
904,39,26,1,positive,dataset2
904,41,17,2,positive,dataset2
904,42,49,2,positive,dataset2
904,60,6,2,positive,dataset2
904,60,17,1,positive,dataset2
904,60,24,1,positive,dataset2
904,84,6,2,positive,dataset2
904,90,6,2,positive,dataset2
905,72,25,2,positive,dataset2
906,3,2,1,positive,dataset2
906,3,25,2,positive,dataset2
906,3,26,2,positive,dataset2
906,21,17,2,positive,dataset2
906,21,22,1,positive,dataset2
906,21,22,2,positive,dataset2
906,21,25,2,positive,dataset2
906,21,26,2,positive,dataset2
906,21,49,2,positive,dataset2
906,31,24,2,positive,dataset2
906,31,25,2,positive,dataset2
906,34,17,2,positive,dataset2
906,39,6,2,positive,dataset2
906,39,26,2,positive,dataset2
906,41,17,2,positive,dataset2
906,42,49,2,positive,dataset2
906,58,6,2,positive,dataset2
906,60,17,1,positive,dataset2
906,60,22,2,positive,dataset2
906,71,12,2,positive,dataset2
906,84,6,2,positive,dataset2
906,84,26,2,positive,dataset2
907,95,17,1,positive,dataset2
908,3,2,2,positive,dataset2
908,3,21,2,positive,dataset2
908,3,22,1,positive,dataset2
908,3,30,2,positive,dataset2
908,21,2,2,positive,dataset2
908,21,17,1,positive,dataset2
908,21,26,1,positive,dataset2
908,39,26,1,positive,dataset2
908,41,15,1,positive,dataset2
908,41,17,1,positive,dataset2
908,42,23,1,positive,dataset2
908,42,23,2,positive,dataset2
908,47,38,2,positive,dataset2
908,57,17,1,positive,dataset2
908,60,17,1,positive,dataset2
908,60,22,2,positive,dataset2
908,83,18,2,positive,dataset2
908,95,17,1,positive,dataset2
908,98,18,2,positive,dataset2
908,118,2,2,positive,dataset2
908,118,37,2,positive,dataset2
909,39,23,1,positive,dataset2
909,42,23,1,positive,dataset2
910,26,18,1,positive,dataset2
910,60,17,1,positive,dataset2
910,83,18,1,positive,dataset2
911,21,22,2,positive,dataset2
911,26,18,1,positive,dataset2
911,60,22,2,positive,dataset2
911,83,18,1,positive,dataset2
912,3,2,2,positive,dataset2
912,3,12,1,positive,dataset2
912,3,26,1,positive,dataset2
912,12,19,1,positive,dataset2
912,21,17,2,positive,dataset2
912,21,26,2,positive,dataset2
912,21,49,2,positive,dataset2
912,31,24,2,positive,dataset2
912,35,2,1,positive,dataset2
912,39,6,2,positive,dataset2
912,41,17,1,positive,dataset2
912,42,49,2,positive,dataset2
912,54,2,2,positive,dataset2
912,58,6,2,positive,dataset2
912,58,26,1,positive,dataset2
912,60,17,1,positive,dataset2
912,60,24,2,positive,dataset2
912,71,12,1,positive,dataset2
912,73,2,2,positive,dataset2
912,89,2,2,positive,dataset2
913,21,22,2,positive,dataset2
913,58,6,2,positive,dataset2
914,3,2,2,positive,dataset2
914,21,17,1,positive,dataset2
914,21,17,2,positive,dataset2
914,21,26,1,positive,dataset2
914,21,35,1,positive,dataset2
914,22,17,1,positive,dataset2
914,31,24,2,positive,dataset2
914,35,13,1,positive,dataset2
914,39,6,1,positive,dataset2
914,41,17,2,positive,dataset2
914,42,23,1,positive,dataset2
914,47,38,2,positive,dataset2
914,54,2,1,positive,dataset2
914,58,6,1,positive,dataset2
914,60,15,1,positive,dataset2
914,60,24,1,positive,dataset2
914,73,2,2,positive,dataset2
914,74,24,1,positive,dataset2
914,77,13,1,positive,dataset2
914,89,2,2,positive,dataset2
915,21,22,2,positive,dataset2
916,21,10,2,positive,dataset2
916,21,15,2,positive,dataset2
916,21,22,2,positive,dataset2
916,31,17,2,positive,dataset2
916,60,22,2,positive,dataset2
916,71,12,1,positive,dataset2
917,21,2,2,positive,dataset2
917,95,17,1,positive,dataset2
918,3,2,2,positive,dataset2
918,3,12,1,positive,dataset2
918,3,12,2,positive,dataset2
918,3,23,2,positive,dataset2
918,3,39,2,positive,dataset2
918,12,19,2,positive,dataset2
918,21,17,1,positive,dataset2
918,21,17,2,positive,dataset2
918,21,21,2,positive,dataset2
918,21,22,2,positive,dataset2
918,21,23,2,positive,dataset2
918,21,30,2,positive,dataset2
918,26,18,1,positive,dataset2
918,30,19,2,positive,dataset2
918,33,19,2,positive,dataset2
918,40,2,2,positive,dataset2
918,41,17,1,positive,dataset2
918,58,5,2,positive,dataset2
918,60,2,2,positive,dataset2
918,60,17,2,positive,dataset2
918,60,22,2,positive,dataset2
918,71,12,2,positive,dataset2
918,73,2,2,positive,dataset2
918,75,10,2,positive,dataset2
918,83,18,1,positive,dataset2
918,84,2,2,positive,dataset2
918,98,18,1,positive,dataset2
918,120,18,1,positive,dataset2
919,40,2,1,positive,dataset2
919,73,2,1,positive,dataset2
919,74,2,2,positive,dataset2
919,95,17,1,positive,dataset2
920,21,15,1,positive,dataset2
920,42,23,1,positive,dataset2
920,58,6,2,positive,dataset2
920,71,12,2,positive,dataset2
920,95,17,1,positive,dataset2
921,74,2,2,positive,dataset2
921,95,17,1,positive,dataset2
922,21,17,2,positive,dataset2
922,34,17,2,positive,dataset2
922,41,17,2,positive,dataset2
922,47,38,1,positive,dataset2
923,3,12,1,positive,dataset2
923,3,17,2,positive,dataset2
923,12,19,2,positive,dataset2
923,21,12,2,positive,dataset2
923,21,15,1,positive,dataset2
923,21,17,2,positive,dataset2
923,21,21,2,positive,dataset2
923,21,22,1,positive,dataset2
923,21,22,2,positive,dataset2
923,21,26,1,positive,dataset2
923,21,26,2,positive,dataset2
923,21,49,2,positive,dataset2
923,24,25,2,positive,dataset2
923,31,2,1,positive,dataset2
923,31,2,2,positive,dataset2
923,31,24,2,positive,dataset2
923,33,2,1,positive,dataset2
923,35,34,1,positive,dataset2
923,39,23,1,positive,dataset2
923,39,23,2,positive,dataset2
923,41,17,1,positive,dataset2
923,41,17,2,positive,dataset2
923,42,23,1,positive,dataset2
923,42,29,1,positive,dataset2
923,42,49,2,positive,dataset2
923,58,6,2,positive,dataset2
923,60,22,2,positive,dataset2
923,60,24,2,positive,dataset2
923,75,28,1,positive,dataset2
923,76,25,2,positive,dataset2
923,84,13,2,positive,dataset2
923,90,2,1,positive,dataset2
923,95,17,1,positive,dataset2
923,99,24,2,positive,dataset2
924,21,26,2,positive,dataset2
925,21,17,1,positive,dataset2
925,41,17,2,positive,dataset2
925,42,23,1,positive,dataset2
925,58,6,2,positive,dataset2
925,83,18,2,positive,dataset2
925,98,18,2,positive,dataset2
926,3,6,2,positive,dataset2
926,3,12,1,positive,dataset2
926,21,10,2,positive,dataset2
926,21,17,2,positive,dataset2
926,21,22,2,positive,dataset2
926,21,26,2,positive,dataset2
926,21,42,1,positive,dataset2
926,26,18,1,positive,dataset2
926,29,48,1,positive,dataset2
926,31,2,1,positive,dataset2
926,31,2,2,positive,dataset2
926,33,2,1,positive,dataset2
926,35,6,2,positive,dataset2
926,39,6,2,positive,dataset2
926,39,17,2,positive,dataset2
926,39,26,2,positive,dataset2
926,41,17,1,positive,dataset2
926,41,17,2,positive,dataset2
926,42,23,1,positive,dataset2
926,42,23,2,positive,dataset2
926,47,38,2,positive,dataset2
926,58,6,2,positive,dataset2
926,60,6,2,positive,dataset2
926,60,17,1,positive,dataset2
926,60,17,2,positive,dataset2
926,72,25,1,positive,dataset2
926,83,18,1,positive,dataset2
926,84,6,2,positive,dataset2
926,90,6,2,positive,dataset2
926,108,17,1,positive,dataset2
927,21,26,2,positive,dataset2
928,21,17,2,positive,dataset2
928,21,35,1,positive,dataset2
928,33,2,1,positive,dataset2
928,39,6,2,positive,dataset2
928,41,17,1,positive,dataset2
928,58,6,2,positive,dataset2
928,71,12,1,positive,dataset2
928,71,12,2,positive,dataset2
928,90,2,1,positive,dataset2
929,3,2,1,positive,dataset2
929,3,2,2,positive,dataset2
929,3,12,1,positive,dataset2
929,3,21,2,positive,dataset2
929,3,26,2,positive,dataset2
929,15,2,2,positive,dataset2
929,21,2,2,positive,dataset2
929,21,17,2,positive,dataset2
929,21,21,2,positive,dataset2
929,21,35,1,positive,dataset2
929,26,18,2,positive,dataset2
929,29,48,1,positive,dataset2
929,39,5,1,positive,dataset2
929,39,23,1,positive,dataset2
929,40,2,1,positive,dataset2
929,41,15,1,positive,dataset2
929,42,23,1,positive,dataset2
929,47,38,2,positive,dataset2
929,52,5,1,positive,dataset2
929,54,2,2,positive,dataset2
929,60,2,1,positive,dataset2
929,60,2,2,positive,dataset2
929,60,32,1,positive,dataset2
929,71,12,1,positive,dataset2
929,75,28,2,positive,dataset2
929,83,18,2,positive,dataset2
929,89,2,1,positive,dataset2
930,1,26,1,positive,dataset2
930,3,2,1,positive,dataset2
930,3,2,2,positive,dataset2
930,18,22,2,positive,dataset2
930,21,2,1,positive,dataset2
930,21,17,1,positive,dataset2
930,21,22,1,positive,dataset2
930,21,22,2,positive,dataset2
930,21,26,1,positive,dataset2
930,21,39,2,positive,dataset2
930,25,2,1,positive,dataset2
930,31,2,1,positive,dataset2
930,31,2,2,positive,dataset2
930,31,17,1,positive,dataset2
930,39,2,1,positive,dataset2
930,39,5,1,positive,dataset2
930,39,6,2,positive,dataset2
930,41,17,2,positive,dataset2
930,42,23,1,positive,dataset2
930,42,23,2,positive,dataset2
930,52,2,1,positive,dataset2
930,58,6,1,positive,dataset2
930,58,6,2,positive,dataset2
930,60,2,1,positive,dataset2
930,60,17,1,positive,dataset2
930,60,22,2,positive,dataset2
930,60,24,2,positive,dataset2
930,72,25,1,positive,dataset2
930,73,2,1,positive,dataset2
930,73,2,2,positive,dataset2
930,84,6,2,positive,dataset2
930,89,2,1,positive,dataset2
930,102,2,1,positive,dataset2
930,121,36,2,positive,dataset2
930,122,6,2,positive,dataset2
931,3,2,1,positive,dataset2
931,21,22,2,positive,dataset2
931,39,23,2,positive,dataset2
931,41,17,2,positive,dataset2
931,42,23,1,positive,dataset2
931,42,23,2,positive,dataset2
931,73,2,2,positive,dataset2
931,89,2,1,positive,dataset2
932,3,2,1,positive,dataset2
932,3,21,2,positive,dataset2
932,3,22,1,positive,dataset2
932,30,19,2,positive,dataset2
932,39,5,2,positive,dataset2
932,41,15,2,positive,dataset2
932,42,23,1,positive,dataset2
932,58,6,2,positive,dataset2
932,60,2,2,positive,dataset2
932,89,2,1,positive,dataset2
932,95,17,2,positive,dataset2
933,3,0,2,positive,dataset2
933,3,2,2,positive,dataset2
933,3,17,2,positive,dataset2
933,21,17,2,positive,dataset2
933,29,48,1,positive,dataset2
933,30,45,1,positive,dataset2
933,39,6,2,positive,dataset2
933,54,2,1,positive,dataset2
933,61,17,1,positive,dataset2
933,71,12,2,positive,dataset2
933,73,2,1,positive,dataset2
933,95,17,1,positive,dataset2
933,95,17,2,positive,dataset2
933,110,0,2,positive,dataset2
934,9,56,2,positive,dataset2
934,21,22,2,positive,dataset2
934,22,17,2,positive,dataset2
934,25,2,2,positive,dataset2
934,39,2,2,positive,dataset2
934,41,17,2,positive,dataset2
934,47,38,1,positive,dataset2
934,52,2,2,positive,dataset2
934,58,6,2,positive,dataset2
934,60,2,2,positive,dataset2
934,60,22,2,positive,dataset2
934,71,12,1,positive,dataset2
934,75,10,2,positive,dataset2
934,95,17,2,positive,dataset2
934,102,2,2,positive,dataset2
935,3,6,2,positive,dataset2
935,3,21,2,positive,dataset2
935,3,30,2,positive,dataset2
935,3,39,2,positive,dataset2
935,6,0,2,positive,dataset2
935,12,19,1,positive,dataset2
935,21,2,2,positive,dataset2
935,21,22,2,positive,dataset2
935,21,26,2,positive,dataset2
935,21,49,2,positive,dataset2
935,31,24,2,positive,dataset2
935,34,17,2,positive,dataset2
935,35,6,2,positive,dataset2
935,39,6,2,positive,dataset2
935,39,26,2,positive,dataset2
935,41,15,1,positive,dataset2
935,42,23,2,positive,dataset2
935,42,49,2,positive,dataset2
935,47,38,1,positive,dataset2
935,58,6,2,positive,dataset2
935,60,2,1,positive,dataset2
935,60,2,2,positive,dataset2
935,60,6,2,positive,dataset2
935,60,17,1,positive,dataset2
935,60,22,1,positive,dataset2
935,71,12,2,positive,dataset2
935,73,2,2,positive,dataset2
935,83,18,1,positive,dataset2
935,83,18,2,positive,dataset2
935,84,6,2,positive,dataset2
935,90,6,2,positive,dataset2
935,98,18,1,positive,dataset2
935,98,18,2,positive,dataset2
935,123,54,1,positive,dataset2
935,124,26,2,positive,dataset2
936,3,2,1,positive,dataset2
936,40,2,2,positive,dataset2
936,60,17,1,positive,dataset2
936,89,2,1,positive,dataset2
937,3,2,2,positive,dataset2
937,3,39,2,positive,dataset2
937,21,2,2,positive,dataset2
937,21,12,2,positive,dataset2
937,21,17,2,positive,dataset2
937,21,24,2,positive,dataset2
937,21,39,2,positive,dataset2
937,21,49,2,positive,dataset2
937,39,26,2,positive,dataset2
937,42,49,2,positive,dataset2
937,58,6,2,positive,dataset2
937,60,24,2,positive,dataset2
937,61,17,1,positive,dataset2
937,72,25,1,positive,dataset2
937,75,28,2,positive,dataset2
937,95,17,1,positive,dataset2
937,99,24,2,positive,dataset2
937,125,25,2,positive,dataset2
938,21,49,2,positive,dataset2
938,42,49,2,positive,dataset2
938,58,6,2,positive,dataset2
939,60,17,1,positive,dataset2
940,3,2,1,positive,dataset2
940,3,2,2,positive,dataset2
940,3,8,1,positive,dataset2
940,3,13,2,positive,dataset2
940,3,26,1,positive,dataset2
940,3,30,2,positive,dataset2
940,21,8,1,positive,dataset2
940,21,15,2,positive,dataset2
940,21,17,1,positive,dataset2
940,21,17,2,positive,dataset2
940,21,22,2,positive,dataset2
940,21,26,2,positive,dataset2
940,21,28,2,positive,dataset2
940,21,42,2,positive,dataset2
940,21,47,1,positive,dataset2
940,21,47,2,positive,dataset2
940,21,49,2,positive,dataset2
940,30,45,2,positive,dataset2
940,31,2,2,positive,dataset2
940,31,24,2,positive,dataset2
940,39,5,1,positive,dataset2
940,39,6,1,positive,dataset2
940,39,6,2,positive,dataset2
940,39,8,1,positive,dataset2
940,39,12,2,positive,dataset2
940,39,26,2,positive,dataset2
940,40,2,2,positive,dataset2
940,41,15,1,positive,dataset2
940,41,17,1,positive,dataset2
940,41,17,2,positive,dataset2
940,42,49,2,positive,dataset2
940,52,21,2,positive,dataset2
940,58,6,1,positive,dataset2
940,58,6,2,positive,dataset2
940,60,2,1,positive,dataset2
940,60,2,2,positive,dataset2
940,60,22,1,positive,dataset2
940,60,22,2,positive,dataset2
940,71,12,1,positive,dataset2
940,71,12,2,positive,dataset2
940,72,25,1,positive,dataset2
940,73,2,1,positive,dataset2
940,75,28,2,positive,dataset2
940,81,22,1,positive,dataset2
940,83,6,2,positive,dataset2
940,83,18,2,positive,dataset2
940,84,5,1,positive,dataset2
940,87,15,2,positive,dataset2
940,89,2,1,positive,dataset2
940,98,18,2,positive,dataset2
940,107,2,1,positive,dataset2
940,123,54,1,positive,dataset2
941,95,17,1,positive,dataset2
942,57,17,1,positive,dataset2
943,31,2,2,positive,dataset2
943,42,23,1,positive,dataset2
943,42,23,2,positive,dataset2
943,58,6,1,positive,dataset2
943,58,6,2,positive,dataset2
943,75,10,2,positive,dataset2
943,95,17,1,positive,dataset2
944,3,2,2,positive,dataset2
944,12,19,1,positive,dataset2
944,21,15,2,positive,dataset2
944,21,17,1,positive,dataset2
944,24,2,2,positive,dataset2
944,26,18,1,positive,dataset2
944,34,17,2,positive,dataset2
944,39,23,1,positive,dataset2
944,40,2,1,positive,dataset2
944,41,17,2,positive,dataset2
944,42,23,1,positive,dataset2
944,43,32,2,positive,dataset2
944,60,17,1,positive,dataset2
944,83,18,1,positive,dataset2
945,21,15,2,positive,dataset2
945,95,17,2,positive,dataset2
946,42,23,1,positive,dataset2
947,3,2,1,positive,dataset2
947,3,12,1,positive,dataset2
947,3,12,2,positive,dataset2
947,4,17,2,positive,dataset2
947,16,57,1,positive,dataset2
947,18,12,1,positive,dataset2
947,18,12,2,positive,dataset2
947,21,2,1,positive,dataset2
947,21,12,2,positive,dataset2
947,21,17,1,positive,dataset2
947,21,17,2,positive,dataset2
947,21,22,1,positive,dataset2
947,21,22,2,positive,dataset2
947,21,26,2,positive,dataset2
947,21,31,1,positive,dataset2
947,21,42,1,positive,dataset2
947,26,18,2,positive,dataset2
947,29,0,2,positive,dataset2
947,31,22,2,positive,dataset2
947,31,24,1,positive,dataset2
947,31,24,2,positive,dataset2
947,34,17,2,positive,dataset2
947,39,6,1,positive,dataset2
947,39,23,2,positive,dataset2
947,39,57,1,positive,dataset2
947,40,2,2,positive,dataset2
947,41,15,2,positive,dataset2
947,41,17,1,positive,dataset2
947,41,17,2,positive,dataset2
947,42,23,2,positive,dataset2
947,48,6,1,positive,dataset2
947,53,12,1,positive,dataset2
947,53,12,2,positive,dataset2
947,54,2,1,positive,dataset2
947,57,17,1,positive,dataset2
947,60,2,1,positive,dataset2
947,60,2,2,positive,dataset2
947,60,22,2,positive,dataset2
947,60,24,1,positive,dataset2
947,60,31,1,positive,dataset2
947,60,31,2,positive,dataset2
947,71,12,1,positive,dataset2
947,73,2,2,positive,dataset2
947,74,22,2,positive,dataset2
947,74,24,1,positive,dataset2
947,83,18,2,positive,dataset2
947,84,5,1,positive,dataset2
947,84,12,2,positive,dataset2
947,89,2,1,positive,dataset2
947,95,17,2,positive,dataset2
947,98,18,2,positive,dataset2
947,99,24,1,positive,dataset2
948,3,2,1,positive,dataset2
948,3,12,1,positive,dataset2
948,3,21,1,positive,dataset2
948,3,22,2,positive,dataset2
948,18,12,1,positive,dataset2
948,21,12,1,positive,dataset2
948,21,15,2,positive,dataset2
948,21,21,1,positive,dataset2
948,21,22,1,positive,dataset2
948,21,22,2,positive,dataset2
948,21,26,1,positive,dataset2
948,21,42,1,positive,dataset2
948,21,51,1,positive,dataset2
948,26,18,1,positive,dataset2
948,29,48,1,positive,dataset2
948,31,24,1,positive,dataset2
948,35,13,1,positive,dataset2
948,40,2,1,positive,dataset2
948,41,17,2,positive,dataset2
948,42,23,1,positive,dataset2
948,47,38,1,positive,dataset2
948,52,21,1,positive,dataset2
948,53,12,1,positive,dataset2
948,60,2,1,positive,dataset2
948,60,22,1,positive,dataset2
948,60,22,2,positive,dataset2
948,71,12,1,positive,dataset2
948,71,12,2,positive,dataset2
948,73,2,2,positive,dataset2
948,75,28,2,positive,dataset2
948,77,13,1,positive,dataset2
948,84,12,1,positive,dataset2
948,89,2,1,positive,dataset2
949,21,17,1,positive,dataset2
949,83,18,2,positive,dataset2
949,98,18,2,positive,dataset2
950,21,15,2,positive,dataset2
950,41,6,2,positive,dataset2
950,58,6,2,positive,dataset2
950,60,22,1,positive,dataset2
951,39,23,2,positive,dataset2
951,41,17,2,positive,dataset2
951,42,23,2,positive,dataset2
951,42,29,1,positive,dataset2
951,95,17,1,positive,dataset2
952,21,26,2,positive,dataset2
952,39,26,2,positive,dataset2
953,3,2,1,positive,dataset2
953,3,2,2,positive,dataset2
953,3,12,2,positive,dataset2
953,3,26,2,positive,dataset2
953,21,6,2,positive,dataset2
953,21,25,2,positive,dataset2
953,21,26,2,positive,dataset2
953,21,35,2,positive,dataset2
953,21,42,1,positive,dataset2
953,21,47,2,positive,dataset2
953,21,51,1,positive,dataset2
953,21,51,2,positive,dataset2
953,26,18,2,positive,dataset2
953,31,24,2,positive,dataset2
953,39,47,2,positive,dataset2
953,39,51,2,positive,dataset2
953,40,2,1,positive,dataset2
953,41,15,1,positive,dataset2
953,41,17,2,positive,dataset2
953,42,23,1,positive,dataset2
953,42,29,1,positive,dataset2
953,60,17,2,positive,dataset2
953,60,22,1,positive,dataset2
953,60,24,1,positive,dataset2
953,60,24,2,positive,dataset2
953,73,2,2,positive,dataset2
953,74,24,2,positive,dataset2
953,83,18,2,positive,dataset2
953,84,26,2,positive,dataset2
953,89,2,1,positive,dataset2
953,98,18,2,positive,dataset2
953,126,12,2,positive,dataset2
954,3,6,1,positive,dataset2
954,35,6,1,positive,dataset2
954,41,17,2,positive,dataset2
954,42,23,1,positive,dataset2
954,58,6,1,positive,dataset2
954,60,6,1,positive,dataset2
954,84,6,1,positive,dataset2
954,90,6,1,positive,dataset2
955,3,2,2,positive,dataset2
955,21,17,1,positive,dataset2
955,21,17,2,positive,dataset2
955,21,22,1,positive,dataset2
955,39,6,1,positive,dataset2
955,39,6,2,positive,dataset2
955,39,23,1,positive,dataset2
955,42,23,1,positive,dataset2
955,54,2,2,positive,dataset2
955,60,17,2,positive,dataset2
955,71,12,1,positive,dataset2
955,73,2,1,positive,dataset2
955,73,2,2,positive,dataset2
955,97,0,1,positive,dataset2
956,58,6,2,positive,dataset2
956,101,6,2,positive,dataset2
957,21,26,1,positive,dataset2
957,21,26,2,positive,dataset2
957,39,26,2,positive,dataset2
957,73,2,1,positive,dataset2
958,12,19,1,positive,dataset2
958,21,5,2,positive,dataset2
958,21,17,1,positive,dataset2
958,21,22,1,positive,dataset2
958,21,23,1,positive,dataset2
958,26,18,1,positive,dataset2
958,31,2,1,positive,dataset2
958,42,23,2,positive,dataset2
958,60,17,1,positive,dataset2
958,83,18,1,positive,dataset2
958,83,18,2,positive,dataset2
958,90,2,1,positive,dataset2
